#doc name topic proportion ...																					
40	file:/Users/sanalp139/Desktop/mallet-2.0.7/sample-data/Title2/Chapter53.txt	0	0.654373928	8	0.156089194	2	0.048885077	5	0.025728988	9	0.023156089	6	0.02058319	3	0.019725557	1	0.019725557	4	0.018010292	7	0.013722127
41	file:/Users/sanalp139/Desktop/mallet-2.0.7/sample-data/Title2/Chapter55.txt	0	0.295829292	8	0.248302619	4	0.204655674	2	0.109279017	9	0.035887488	3	0.034594245	6	0.028128031	1	0.023924992	7	0.010992564	5	0.008406078
42	file:/Users/sanalp139/Desktop/mallet-2.0.7/sample-data/Title2/Chapter6.txt	0	0.19800885	3	0.170353982	9	0.129424779	7	0.100663717	5	0.099557522	8	0.098451327	2	0.082964602	1	0.074115044	6	0.033185841	4	0.013274336
43	file:/Users/sanalp139/Desktop/mallet-2.0.7/sample-data/Title2/Chapter61.txt	8	0.868222892	0	0.02560241	2	0.024849398	3	0.021837349	6	0.018825301	9	0.009789157	4	0.009789157	7	0.00753012	1	0.00753012	5	0.006024096
44	file:/Users/sanalp139/Desktop/mallet-2.0.7/sample-data/Title2/Chapter63.txt	8	0.637952559	6	0.091968373	0	0.077403246	9	0.071577195	4	0.040366209	2	0.037453184	5	0.01414898	1	0.011652102	3	0.009987516	7	0.007490637
45	file:/Users/sanalp139/Desktop/mallet-2.0.7/sample-data/Title2/Chapter65.txt	8	0.747482572	4	0.073586367	0	0.05112316	6	0.040278854	2	0.02556158	7	0.017815647	3	0.015491867	9	0.012393493	1	0.010069713	5	0.006196747
46	file:/Users/sanalp139/Desktop/mallet-2.0.7/sample-data/Title2/Chapter7.txt	3	0.12962963	5	0.111111111	0	0.111111111	9	0.092592593	8	0.092592593	7	0.092592593	6	0.092592593	4	0.092592593	2	0.092592593	1	0.092592593
47	file:/Users/sanalp139/Desktop/mallet-2.0.7/sample-data/Title2/Chapter8.txt	3	0.175438596	5	0.105263158	4	0.105263158	9	0.087719298	8	0.087719298	7	0.087719298	6	0.087719298	2	0.087719298	1	0.087719298	0	0.087719298
48	file:/Users/sanalp139/Desktop/mallet-2.0.7/sample-data/Title2/Chapter8A.txt	3	0.12962963	9	0.111111111	2	0.111111111	8	0.092592593	7	0.092592593	6	0.092592593	5	0.092592593	4	0.092592593	1	0.092592593	0	0.092592593
49	file:/Users/sanalp139/Desktop/mallet-2.0.7/sample-data/Title2/Chapter9.txt	8	0.37962963	3	0.226851852	2	0.097222222	4	0.050925926	7	0.046296296	6	0.046296296	5	0.041666667	0	0.041666667	1	0.037037037	9	0.032407407
50	file:/Users/sanalp139/Desktop/mallet-2.0.7/sample-data/Title2/Chapter9A.txt	0	0.395759717	2	0.197879859	3	0.098939929	6	0.084805654	8	0.049469965	4	0.049469965	7	0.042402827	5	0.03180212	9	0.024734982	1	0.024734982
51	file:/Users/sanalp139/Desktop/mallet-2.0.7/sample-data/Title2/Chapter9B.txt	3	0.127272727	8	0.109090909	6	0.109090909	5	0.109090909	9	0.090909091	7	0.090909091	4	0.090909091	2	0.090909091	1	0.090909091	0	0.090909091
52	file:/Users/sanalp139/Desktop/mallet-2.0.7/sample-data/Title2/Chapter9C.txt	0	0.333333333	2	0.242009132	3	0.127853881	8	0.077625571	6	0.059360731	4	0.054794521	1	0.03196347	9	0.02739726	7	0.02283105	5	0.02283105
53	file:/Users/sanalp139/Desktop/mallet-2.0.7/sample-data/Title2/Chapter9D.txt	3	0.448154657	0	0.122437024	2	0.111306385	1	0.07791447	9	0.065026362	7	0.059168131	8	0.045108377	6	0.037492677	5	0.019917985	4	0.013473931
